,(Unknown).png,A Humorous Diplomatic Atlas of Europe and Asia.png,A _Suggestive Map_ of The British Empire.png,Affiche rpfc (Affiche du Rassemblement du Peuple Franc-Comtois).png,Allies Loosen Grip of Nazi Octopus .png,American Anti-Communist Poster Featuring a Map of the Bolivarian People’s Republic.png,Ante Los Barbaros_ Los Estados Unidos y la Guerra [Before the Barbarians_ The United States and the War_].png,Anti-Zionist caricature.png,Arthur Krueger 1914.png,Asf082.png,Atome - invisible___ insidieux___ détruira toute vie sur terre d_ici peu___”.png,Brigada Roja [Red Brigade].png,British Economic League anti-Communist pamphlet.png,Churchill as an Octopus.png,City map _ Osaka_ September 2016(1).png,City map _ Osaka_ September 2016(2).png,City map _ Osaka_ September 2016.png,Confiance – ses amputations se poursuivent méthodiquement [Have Faith - The Systematic Amputations Are Continuing].png,Contre l_invasion du bolchevisme.png,Coronavirus in the form of octopus envelops with its tentacles the globe.png,Cover of How Communism Works(1).png,Cover of How Communism Works(2).png,Cover of How Communism Works.png,De Dollarpoliep [The Dollar Octopus].png,Den Jødiske Imperialisme [Jewish Imperialism].png,Dessin de presse standard oil.png,English imperialism octopus.png,Erkenne die Gefahr.png,Eyes on Formosa.png,Fact Spy Stories Pulp.png,Falmouth borough octopus attempting to grasp the parishes of Falmouth and Budock.png,Fight Agains War and Facism.png,Flyer Promoting _America”.png,Freiheit der Meere [Freedom of the Seas].png,"Go Home- Stop it, Putin.png",God and the Gorillas.png,Hands Off Africa’s Island.png,Havaiʻi (Raʻiātea) Centered Map with Octopus Motif_ “Vikings of the Sunrise”.png,Il Calamaro o_ ’Pesce Diavolo’ Prussiano (The Prussian Octopus or _ devil fish _ ).png,Illustration for “Benjamin D - His Little Dinner”.png,In 42 short years 1917-1959 the Socialist_Communist Conspiracy has conquered 1_3 of the World.png,Indie Moet Vrij.png,International Penetration by I G_ Farben_ There are Many Others.png,Jewry über Alles.png,John Bull and His Friends.png,John Bull and His Friends_ A Serio-Comic Map of Europe By Fred W_ Rose _ _ _ 1900.png,Korea - Nasa Pagtankilik ng Nagkakaisang Bansa.png,La Guerre est l_Industrie Nationale de la Prusse [War is the National Industry of Prussia].png,La pieuvre des deux cents familles de l_Humanité.png,La Pieuvre Germanique.png,La pieuvre tropicale Emmanuel Dungia Zaire RDC.png,La Revanche (affiche 1886) [Revenge (1886 Poster)].png,La _pieuvre britannique_ - L_Angleterre dans le nord de l_Ocean Indien [The British Octopus - England in the North Indian Ocean].png,Landlordism Causes Unemployment.png,Le Poison rouge [The Red Poison].png,"LIRE LA BASTILLE Journal Hebdomadaire Illustré ANTIMAÇONNIQUE [“Read La Bastille, the Illustrated Weekly Anti-Masonic Newspaper”].png",L_emprise Des Lobbyistes Des Pesticioes Et Ogm [The Influence of Pesticide and Gmo Lobbyists].png,L_Impero della preda ossia la Piovra d_Absburgo [The Empire of Prey or the Hapsburg Octopus].png,Mission Logo - NROL-39.png,Movie Poster for Euromania.png,New Orleans Riverfront Expressway Octopus.png,Next.png,No independent observers means Nov elections failure.png,Non à la colonisation américaine de la France (No to American colonization of France).png,Noname1.png,Noname2.png,Noname3.png,Noname4.png,Occupied Palestine.png,Octopus in Europe_ Humoristische-oorlogskaart [Humorous war map].png,Octopus with the initials V_H_.png,OctopusTheVerdict1899.png,Octoputin.png,Office of War Information flyer No_107.png,Papagallo no_15 la Piovra Russa Anno VI [Parrot No_15 The Russian Octopus Year VI].png,Pax Britannica.png,Political Aspects of Mormonism.jpg,Polyp Albion [Octopus Albion].png,Protectionist Ugly_ Trump Makes Bad on Tariffs.png,Russia in 2008.png,Satirical map of Europe.png,Schwabtopus(1).png,Schwabtopus.png,Secure borders for Israel.png,Serio-Comic War Map For The Year 1877_ Revised Edition_.png,Ship to Gaza by Latuff.png,Slash the Red Tentacles Smothering Asia.png,Soviet Octopus.png,Tako no Asirai [Octopus Treading].png,The Avenger_ An Allegorical War Map for 1877.png,The British Empire Plunder History Map.png,"The Curse of California, Keller 1882 (bw).png",The Destroyer.png,The English Octopus.png,The German Octopus _ Hitler Bids for World Power(1).png,The German Octopus _ Hitler Bids for World Power.png,The Giant Octopus - The British black book.png,The Great Oil Octopus.png,The Octopus of Antwerp and Other Cold War Maps(1).png,The Octopus of Antwerp and Other Cold War Maps.png,The octopus of Chinese communism.png,The peril of France - at the mercy of the octopus.png,"The Red Octopus_ Complete reprints of a serialization detailing how, in the past two decades, the Soviet Union has made alarming gains in its drive for world domination(1).png","The Red Octopus_ Complete reprints of a serialization detailing how, in the past two decades, the Soviet Union has made alarming gains in its drive for world domination.png",The Streetcar Octopus.png,The World Liberator.png,Tous les pays d_Europe_ ont vaincu le communisme_ LA FRANCE RESTE SEULE MENACEE [All the countries of Europe _ have defeated communism _ FRANCE REMAINS THE ONLY ONE THREATENED].png,Trump_s ties _ a serio-comic map by Kenneth Field in 2017_.png,TTIP is Good… for US.png,USCGC US Coast Guard Cutter White Holly WLM-543 New Orleans LA Patch.png,Vote Down EDA.png,War Map of Europe with Russian Octopus.png,What Are You Doing To Crush This Thing.png,Yutong(1).png,Yutong(2).png,Yutong.png,Настояшая Европа безъ потдылки [The Real Europe Without Make-up].png,Як війна в Україні допомагає рубати шантажні мацаки Росії [How the war in Ukraine is helping to cut off Russia_s blackmail tentacles].png,السرطان الأحمر [Red Cancer].png,کنعانی_ ‏هیولای صهیونیسم تهدیدی برای همه جهان است_ [Canaanite_ The monster of Zionism is a threat to the entire world_].png,実業之世界社懸賞当選歌 米本土空襲の歌（一）[Song for Air Raids on the Continental U_S_ (1)].png,漫评北约操弄“新冷战”：“祸乱全球” [Cartoon Commentary_ NATO_s Manipulation of the _New Cold War__ _Causing Trouble to the World”].png
Atome - invisible___ insidieux___ détruira toute vie sur terre d_ici peu___”.png,0.6679655,0.65797055,0.7090312,0.69893605,0.79994214,0.70691043,0.8467797,0.6606574,0.72419536,0.5886962,1.0,0.71771204,0.7891796,0.8115678,0.72921634,0.651307,0.7042022,0.80936706,0.8171792,0.65309656,0.728851,0.8859491,0.6778851,0.8374768,0.8088696,0.62195325,0.6764894,0.6648693,0.6918384,0.7655602,0.7764293,0.79606736,0.7137965,0.7833071,0.700772,0.77934927,0.68490046,0.6280111,0.67961186,0.70679843,0.5872716,0.75772107,0.76241094,0.7816075,0.66099644,0.69923204,0.73369926,0.8122163,0.6379379,0.7945691,0.6904458,0.7813417,0.73036057,0.7032598,0.76049936,0.70058984,0.60268456,0.7164452,0.66129434,0.61195725,0.7032371,0.6929574,0.64897144,0.728314,0.6515301,0.7773754,0.64671534,0.60369086,0.79959863,0.6879366,0.59223646,0.58639187,0.6369002,0.6279636,0.6663003,0.76862925,0.7778203,0.7934535,0.72994816,0.67636967,0.64795005,0.8159223,0.78409785,0.5739819,0.66726387,0.63381636,0.63868415,0.6018548,0.79274917,0.6691023,0.7220899,0.6616559,0.69723284,0.5716739,0.7146661,0.6836123,0.6633953,0.800193,0.7412554,0.72486264,0.7257189,0.71075445,0.67820054,0.7808846,0.65395665,0.67325526,0.84988844,0.6762199,0.63768196,0.6993141,0.7204529,0.8192307,0.7407929,0.6778851,0.728851,0.8859491,0.74794656,0.6888628,0.8385968,0.57778126,0.6158647,0.65689117
Brigada Roja [Red Brigade].png,0.7594892,0.71760285,0.6898832,0.75758606,0.71735024,0.7182946,0.7262844,0.6846551,0.685362,0.6048661,0.71771204,1.0000002,0.7601547,0.70777667,0.6820523,0.5803616,0.6867527,0.77765507,0.67602783,0.728178,0.73682785,0.7263889,0.71193624,0.74335194,0.73489946,0.64987665,0.6515182,0.7543746,0.7270009,0.68795204,0.68954635,0.7567103,0.7564103,0.71639514,0.7329483,0.646329,0.75770795,0.58449936,0.7112417,0.7029151,0.60210025,0.7034315,0.70346,0.6730169,0.7119618,0.70797867,0.7176833,0.7089978,0.7176372,0.7453846,0.7489334,0.7500609,0.63038486,0.6877477,0.7542253,0.78431815,0.7009853,0.7321435,0.65252304,0.68744266,0.62205154,0.6620674,0.6678104,0.7194324,0.596454,0.7245206,0.64570713,0.68554646,0.7505727,0.69905484,0.63589144,0.6020628,0.64971375,0.6786374,0.71963435,0.689842,0.61259544,0.7069121,0.74757004,0.7058726,0.68900716,0.7691394,0.7615826,0.6353978,0.73588616,0.67222667,0.6641388,0.64429045,0.7090967,0.6400324,0.6809844,0.635669,0.60193443,0.6335032,0.7398245,0.68661135,0.65038085,0.77120245,0.7133093,0.7403652,0.7034902,0.6379807,0.69221103,0.7555989,0.69673204,0.72154176,0.7310232,0.6946282,0.72267413,0.6388376,0.7512206,0.7244238,0.7216085,0.71193624,0.73682773,0.7263887,0.68038785,0.73752844,0.7661294,0.6522093,0.64311975,0.7303612
British Economic League anti-Communist pamphlet.png,0.7788845,0.6717412,0.716937,0.7880223,0.752789,0.78297395,0.78528214,0.64012456,0.7177198,0.57988894,0.7891796,0.7601547,1.0,0.7669121,0.6425459,0.5792422,0.6415731,0.7876282,0.74325395,0.70371115,0.7447008,0.7887809,0.7339367,0.792513,0.8216578,0.6736409,0.65713996,0.76031446,0.70365405,0.73727,0.6963654,0.79407626,0.7388779,0.75960773,0.7813443,0.6592181,0.768757,0.6028162,0.6600488,0.68999976,0.6173143,0.7237921,0.70889133,0.6824461,0.69222283,0.69378185,0.7406457,0.7421,0.67856514,0.8020421,0.7478397,0.81908894,0.6579657,0.67490757,0.81717163,0.7892195,0.6365602,0.72556305,0.7174063,0.68714654,0.7243923,0.7000318,0.6322655,0.74791,0.6557901,0.6851873,0.61712706,0.66039395,0.802311,0.68434775,0.662184,0.5912001,0.63746125,0.67591953,0.67598295,0.778569,0.72475624,0.7937125,0.73904306,0.7101455,0.6826455,0.80151874,0.73805153,0.6375608,0.69827986,0.6639442,0.7150935,0.6941243,0.72521114,0.6611778,0.66455257,0.65019125,0.6607589,0.61895514,0.7440858,0.73338187,0.6606324,0.75612813,0.7628492,0.7249793,0.7071315,0.6415031,0.7191845,0.7582208,0.68497837,0.73742044,0.7371565,0.6790986,0.74551857,0.66466284,0.6985482,0.7435284,0.7968315,0.7339369,0.7447007,0.7887809,0.6975192,0.69339055,0.7665311,0.6901101,0.68690896,0.7082372
Churchill as an Octopus.png,0.73038125,0.703709,0.802948,0.7047618,0.8235662,0.7526543,0.7904705,0.6811008,0.769099,0.6067664,0.8115678,0.70777667,0.7669121,0.9999999,0.74147755,0.6604394,0.7068997,0.8328322,0.8309923,0.6791944,0.7723481,0.7775971,0.6399662,0.78633475,0.8263046,0.6350788,0.6673782,0.6413587,0.74484533,0.81970835,0.86453,0.8127117,0.68495375,0.82572144,0.7365688,0.79446805,0.7352731,0.6965803,0.78867424,0.82782066,0.5985333,0.72560406,0.8443906,0.79625404,0.7257272,0.7753018,0.7572928,0.8356926,0.7105904,0.8224856,0.76029706,0.80627775,0.77366734,0.7717783,0.7243264,0.7436517,0.66171217,0.79397064,0.6432079,0.63061976,0.6791414,0.7763789,0.66858333,0.7180369,0.68827695,0.78014505,0.71969223,0.6822665,0.79827935,0.73589814,0.6359103,0.6251588,0.65198886,0.64613634,0.7718244,0.8312744,0.7671657,0.8340856,0.73834586,0.729009,0.7150131,0.8122445,0.7714283,0.626891,0.7769623,0.6209705,0.6786969,0.597693,0.8654063,0.77739906,0.78948736,0.73047405,0.77938056,0.6402388,0.7167809,0.6432848,0.77092206,0.766678,0.78074247,0.80346227,0.81014824,0.7939725,0.6336834,0.797229,0.7219001,0.7549078,0.81795055,0.6828134,0.667356,0.6491685,0.6951201,0.84924287,0.6962671,0.63996625,0.77234805,0.7775973,0.8285667,0.69805497,0.8198327,0.6713263,0.66625845,0.7265973
City map _ Osaka_ September 2016(1).png,0.6479739,0.720419,0.64721406,0.6031426,0.7347467,0.6569787,0.74628955,0.6176715,0.6667974,0.5120489,0.72921634,0.6820523,0.6425459,0.74147755,0.9999999,0.71199024,0.67468905,0.73594606,0.7705538,0.6205849,0.6995904,0.73690695,0.5620692,0.68498766,0.6981574,0.5139655,0.6479372,0.5755764,0.63221073,0.66565037,0.7383814,0.72233105,0.6077344,0.7082534,0.565987,0.71363544,0.6140934,0.6202895,0.6735944,0.7287065,0.58352196,0.65781295,0.7160671,0.7158115,0.64266807,0.68976504,0.7763933,0.7999843,0.542218,0.74286336,0.6382519,0.6986203,0.7577915,0.7147913,0.62369025,0.67169476,0.6030904,0.7373108,0.50536335,0.5613568,0.6084707,0.62642336,0.5678632,0.59568286,0.62291145,0.79725546,0.60742825,0.59850407,0.71225923,0.65675557,0.50185466,0.56691486,0.5324752,0.60099065,0.70083123,0.66847914,0.66869646,0.7355072,0.6891665,0.5957042,0.65867543,0.7315147,0.73589605,0.54252034,0.6526694,0.6115561,0.5472189,0.5097836,0.82252014,0.6909553,0.8062079,0.599277,0.70839053,0.5745175,0.65073913,0.62508726,0.65690327,0.65240717,0.70744777,0.698187,0.6443826,0.68342733,0.57543236,0.6912762,0.6710687,0.61218345,0.76953936,0.6519049,0.6021269,0.53819674,0.6593509,0.7972972,0.6452373,0.5620691,0.69959044,0.73690706,0.7654468,0.61556846,0.7671994,0.52848876,0.6229782,0.5811337
City map _ Osaka_ September 2016(2).png,0.5419528,0.59237677,0.6068513,0.5313811,0.69493735,0.5750073,0.6526542,0.6800367,0.61651593,0.5424801,0.651307,0.5803616,0.5792422,0.6604394,0.71199024,1.0000001,0.63171315,0.7189183,0.6376199,0.5803859,0.6444264,0.61584485,0.5448406,0.671228,0.65885985,0.5542301,0.561685,0.5517982,0.6260039,0.61178935,0.6699034,0.67202306,0.527133,0.69045466,0.56830853,0.6467171,0.58419436,0.54354745,0.5760088,0.6279435,0.58771574,0.6944888,0.6835394,0.6343848,0.61194324,0.61167777,0.6214349,0.67092544,0.5328451,0.6021736,0.58494186,0.5859881,0.6773101,0.67394024,0.5412803,0.58040655,0.6566969,0.66550225,0.54701895,0.51603836,0.51888454,0.61240035,0.58467793,0.6069977,0.5985046,0.67805237,0.56888187,0.57167935,0.6722461,0.57699937,0.5316266,0.5896824,0.5664308,0.6089323,0.6006601,0.66938007,0.58254665,0.68193305,0.62813514,0.578285,0.5686346,0.6603167,0.6986037,0.62315035,0.58218485,0.58464354,0.5425859,0.5467577,0.67211896,0.5581978,0.7156605,0.55383307,0.5927335,0.56214285,0.5711139,0.5244224,0.62350625,0.6123355,0.6523061,0.7044703,0.6710404,0.6300024,0.5012727,0.6261817,0.6795534,0.5957368,0.68195593,0.5943124,0.61862147,0.48168883,0.5762897,0.64587724,0.6129806,0.5448406,0.64442647,0.6158448,0.6276641,0.6092641,0.67179155,0.5142019,0.5839269,0.57381266
City map _ Osaka_ September 2016.png,0.64449555,0.6766059,0.63668543,0.6502529,0.68633413,0.66245425,0.68690544,0.6160773,0.6378547,0.58663297,0.7042022,0.6867527,0.6415731,0.7068997,0.67468905,0.63171315,1.0000002,0.7480544,0.6330211,0.6365801,0.704468,0.6451081,0.613997,0.7029835,0.68507975,0.62712234,0.5924506,0.6576797,0.69270015,0.63743544,0.6610861,0.6852671,0.60971713,0.6892488,0.65251386,0.69338965,0.66462135,0.606203,0.6323222,0.6248251,0.62708205,0.7156738,0.6776656,0.666831,0.68306416,0.6606016,0.67831415,0.64539635,0.5922611,0.5984251,0.681365,0.630692,0.67335397,0.657781,0.6175318,0.616676,0.66220194,0.7000632,0.6594279,0.607525,0.57366735,0.6904323,0.63791585,0.69026107,0.64381886,0.7197009,0.6314446,0.61288166,0.648172,0.6707865,0.5934963,0.60015595,0.641034,0.6314262,0.70910823,0.65464795,0.61647534,0.7019856,0.67564344,0.607893,0.64969337,0.6469803,0.7419727,0.6261083,0.6477181,0.64841366,0.6031809,0.6263095,0.6990083,0.59903395,0.6753107,0.5874124,0.6233701,0.5883591,0.6706594,0.63171184,0.6400726,0.6839156,0.69833785,0.729629,0.69036376,0.6506605,0.5862376,0.72416234,0.638705,0.6511816,0.70405966,0.66953945,0.6625954,0.6027138,0.677512,0.7164624,0.6539993,0.613997,0.7044681,0.64510816,0.6844998,0.65403455,0.7184845,0.56095976,0.6144011,0.6660251
Confiance – ses amputations se poursuivent méthodiquement [Have Faith - The Systematic Amputations Are Continuing].png,0.71576834,0.74053353,0.7675624,0.7673085,0.8217935,0.743261,0.82051593,0.7112395,0.7629967,0.62135977,0.80936706,0.77765507,0.7876282,0.8328322,0.73594606,0.7189183,0.7480544,0.9999998,0.7806631,0.722051,0.77245575,0.79043865,0.71425694,0.8319565,0.80036265,0.65887827,0.65305716,0.7224006,0.7358084,0.74618953,0.7785315,0.8226948,0.71841705,0.8209624,0.7721728,0.74120355,0.77127945,0.6370561,0.74868715,0.7890022,0.66869295,0.78622943,0.8035684,0.7538228,0.7625121,0.77947295,0.7698606,0.8208962,0.71025795,0.8094305,0.7434321,0.81613976,0.7380928,0.761574,0.75307775,0.79445004,0.7167727,0.7794001,0.680407,0.68965745,0.6858957,0.7796461,0.67477304,0.78629297,0.6815462,0.7806243,0.6873141,0.6816375,0.81892014,0.74946886,0.6137535,0.6293917,0.65092653,0.6772982,0.78805244,0.78624606,0.7168392,0.7992699,0.7943986,0.75657326,0.7153683,0.8168678,0.8033492,0.6190704,0.75282913,0.6639755,0.69861597,0.6602522,0.8134533,0.75102746,0.80339265,0.65201986,0.70830816,0.6766549,0.74568224,0.68191695,0.7008637,0.7895328,0.7831643,0.79779255,0.7617673,0.7632917,0.6555408,0.7735955,0.73114866,0.73315185,0.8199472,0.7554268,0.69011796,0.66326004,0.73262084,0.8255228,0.7838403,0.714257,0.7724558,0.7904388,0.79154557,0.779201,0.83432484,0.611766,0.67800164,0.7385398
Contre l_invasion du bolchevisme.png,0.7213073,0.7131625,0.77925324,0.67256606,0.8479614,0.71538043,0.83906484,0.6457938,0.77785504,0.5290922,0.8171792,0.67602783,0.74325395,0.8309923,0.7705538,0.6376199,0.6330211,0.7806631,1.0,0.65360755,0.7335092,0.7884065,0.6391946,0.75407636,0.805431,0.6173685,0.6987409,0.64738244,0.70651263,0.8300196,0.8106777,0.7541747,0.6464618,0.81416214,0.6732038,0.7603651,0.70119154,0.6660024,0.76690793,0.80234003,0.56062627,0.715644,0.80128896,0.8001691,0.6705412,0.75591946,0.8210578,0.85969675,0.67040884,0.878198,0.6769666,0.78310007,0.76754254,0.7723792,0.7129119,0.7177271,0.62830406,0.743965,0.5879177,0.6269725,0.67969304,0.73464847,0.6063529,0.66630673,0.70695263,0.7845567,0.6777578,0.621959,0.79781795,0.7356399,0.6011547,0.63619435,0.64016724,0.6229428,0.7146112,0.79578966,0.7979398,0.84391296,0.6944958,0.71001166,0.67637974,0.75348186,0.715356,0.56284475,0.7256874,0.56520456,0.665943,0.56904304,0.83340126,0.788609,0.7775195,0.7527664,0.8370024,0.62219167,0.68630695,0.648941,0.7460574,0.71104807,0.7596,0.7375577,0.690675,0.76437604,0.6318164,0.75755286,0.7147803,0.69705963,0.8157028,0.65269053,0.64999354,0.6134469,0.7049922,0.84277755,0.6945148,0.6391946,0.7335092,0.7884065,0.85362124,0.6633317,0.82566303,0.6127036,0.63510615,0.6448984
Coronavirus in the form of octopus envelops with its tentacles the globe.png,0.7278222,0.6625035,0.68112147,0.72662866,0.6678653,0.7045573,0.7046651,0.70235145,0.7489596,0.5993593,0.65309656,0.728178,0.70371115,0.6791944,0.6205849,0.5803859,0.6365801,0.722051,0.65360755,0.9999999,0.7732545,0.69001615,0.7160274,0.71899617,0.7124962,0.6896987,0.6865283,0.7620835,0.7467137,0.6679093,0.661877,0.7251493,0.72503936,0.674647,0.82242894,0.61639684,0.6916888,0.57557476,0.6863227,0.67063767,0.5601003,0.751703,0.6907633,0.6476885,0.7874251,0.690266,0.6325957,0.650449,0.68912125,0.7169298,0.70730984,0.6786009,0.66695005,0.6979655,0.6918752,0.7080516,0.70170623,0.7086063,0.7098851,0.69859576,0.64151406,0.6742539,0.7586677,0.73640525,0.5704906,0.6874031,0.7118709,0.72443104,0.6730076,0.66957414,0.6429535,0.700079,0.7630553,0.6606167,0.72449845,0.67118496,0.5761298,0.6827156,0.81381696,0.78442353,0.6919828,0.7235589,0.7674849,0.6293287,0.731295,0.7302228,0.7021443,0.7071872,0.65348905,0.6172692,0.64515984,0.6860986,0.5728968,0.6787044,0.7683583,0.6502292,0.6219151,0.72664607,0.7546533,0.75319505,0.71174705,0.6283934,0.6622858,0.7955705,0.7422966,0.725424,0.72592175,0.7447144,0.7152643,0.6453207,0.7614958,0.6735943,0.6468438,0.7160274,0.7732546,0.69001603,0.61838615,0.83068985,0.7009767,0.67395866,0.6249404,0.7609791
Cover of How Communism Works(1).png,0.79930556,0.70842916,0.7744843,0.80195326,0.769186,0.76210093,0.73375225,0.7003895,0.75005496,0.57005715,0.728851,0.73682785,0.7447008,0.7723481,0.6995904,0.6444264,0.704468,0.77245575,0.7335092,0.7732545,0.9999998,0.7613885,0.7482754,0.76967573,0.80689603,0.657701,0.6569516,0.7614653,0.75916696,0.73653567,0.7085107,0.76680243,0.8008943,0.7894628,0.76557475,0.6753969,0.7295216,0.7606272,0.73325396,0.7471142,0.65918785,0.698538,0.7482939,0.71677816,0.7477689,0.7240154,0.7085326,0.7395196,0.7432673,0.7871629,0.82762617,0.78395617,0.715432,0.7065211,0.79072696,0.7715649,0.7671473,0.7736993,0.6941005,0.7867628,0.7148383,0.679058,0.7117581,0.79084134,0.62050056,0.7546451,0.68409556,0.7473889,0.7438912,0.72033685,0.64253944,0.6383528,0.7309415,0.65295035,0.7676292,0.756758,0.686138,0.7409672,0.8003035,0.73243916,0.7619901,0.77176183,0.77164924,0.680091,0.7389225,0.68273,0.6468618,0.70255387,0.7710109,0.69421655,0.7011951,0.6800101,0.654166,0.6672366,0.76038516,0.69237787,0.6953885,0.7690708,0.84771144,0.80148417,0.75958467,0.6826937,0.73783076,0.79549164,0.7579292,0.7383518,0.76256377,0.720801,0.71692765,0.6722051,0.79982173,0.76905113,0.6827917,0.7482754,1.0,0.7613884,0.70371854,0.7863486,0.7529554,0.680563,0.66698456,0.7475078
Cover of How Communism Works(2).png,0.68508476,0.6534308,0.7306591,0.7493458,0.7575503,0.711259,0.81738657,0.6125281,0.76708144,0.5398191,0.8859491,0.7263889,0.7887809,0.7775971,0.73690695,0.61584485,0.6451081,0.79043865,0.7884065,0.69001615,0.7613885,1.0000001,0.70853925,0.8326383,0.8003146,0.56453335,0.6163094,0.6624386,0.693751,0.7126422,0.755522,0.8026686,0.7350618,0.7529657,0.7566997,0.70282495,0.6798363,0.6006057,0.6458422,0.70817,0.5720744,0.7479829,0.75644577,0.80041337,0.66072005,0.66985244,0.7466862,0.8150472,0.6318475,0.82793397,0.7113631,0.7799704,0.7327036,0.71208644,0.83008605,0.79576206,0.5885266,0.76772076,0.69318783,0.63395506,0.7850605,0.6461605,0.65552884,0.74162894,0.6096773,0.7252551,0.5901203,0.6129901,0.7793045,0.6628191,0.530444,0.5521307,0.6032604,0.6328565,0.6478348,0.7299928,0.7633752,0.72500217,0.7861172,0.6608386,0.65736425,0.8596176,0.78629595,0.5345012,0.6547414,0.64589876,0.65011096,0.58647597,0.7474928,0.6547111,0.7242865,0.5997392,0.69115037,0.62035155,0.7334562,0.74367845,0.64795303,0.77204525,0.74285567,0.6935917,0.71492183,0.6442103,0.7448283,0.79404885,0.71681535,0.63512576,0.82992864,0.6503017,0.62668496,0.71027064,0.68852496,0.81371903,0.78419626,0.70853925,0.7613884,1.0,0.6878798,0.682988,0.84841275,0.56090605,0.5519392,0.6656167
Cover of How Communism Works.png,0.7285914,0.66680753,0.6880782,0.7577615,0.6965454,0.69166714,0.70210683,0.6426138,0.71298367,0.5729915,0.6778851,0.71193624,0.7339367,0.6399662,0.5620692,0.5448406,0.613997,0.71425694,0.6391946,0.7160274,0.7482754,0.70853925,0.9999999,0.7771179,0.6866383,0.65488213,0.6234652,0.76828504,0.70044756,0.6611368,0.6275903,0.71774435,0.7133619,0.69795346,0.7318582,0.60455257,0.6645404,0.6298627,0.69109094,0.6500612,0.6155549,0.6721333,0.66023237,0.69044286,0.69568163,0.68105996,0.6487513,0.65581906,0.67433155,0.7240317,0.69626313,0.6842304,0.65711445,0.6842124,0.78805745,0.75646263,0.6909579,0.7004522,0.6866772,0.76905406,0.71983194,0.66634226,0.64969605,0.73866755,0.57761645,0.6294568,0.6357184,0.71374154,0.6830715,0.71351004,0.6080928,0.58524394,0.71246016,0.7044296,0.6674715,0.6837506,0.6387649,0.64245427,0.71668315,0.7115634,0.7222368,0.72834826,0.6732038,0.6480013,0.6734202,0.689327,0.68653667,0.65830237,0.63537705,0.58600885,0.6229819,0.6733246,0.5824886,0.634244,0.7410944,0.7448089,0.5943247,0.6710716,0.73973346,0.72327566,0.6240739,0.59301263,0.77194357,0.72513735,0.71031964,0.71736133,0.6641023,0.63235015,0.69603497,0.6214552,0.68666196,0.6839011,0.73058414,0.99999994,0.7482754,0.70853925,0.59747344,0.6960247,0.66403043,0.67425406,0.5566042,0.6673705
De Dollarpoliep [The Dollar Octopus].png,0.72610533,0.7151602,0.749647,0.79058135,0.8058816,0.73456764,0.78013355,0.68877923,0.7409489,0.5980772,0.8374768,0.74335194,0.792513,0.78633475,0.68498766,0.671228,0.7029835,0.8319565,0.75407636,0.71899617,0.76967573,0.8326383,0.7771179,1.0000001,0.7842137,0.62299675,0.640283,0.7266686,0.73911583,0.75054264,0.7521329,0.85282826,0.7884629,0.8195513,0.7713626,0.7783478,0.77904034,0.69898784,0.7267649,0.74233276,0.6434262,0.7677765,0.79272527,0.782889,0.72486615,0.6945184,0.7531921,0.7988846,0.68279624,0.80469096,0.80823034,0.8223098,0.77447903,0.7381588,0.8111587,0.8195651,0.692629,0.801699,0.7074294,0.7120176,0.79916453,0.69983286,0.65956306,0.7790425,0.67385197,0.74947476,0.65690315,0.68550307,0.8345659,0.7143059,0.5991384,0.6068996,0.6457246,0.66898245,0.69056046,0.73930264,0.77745056,0.77400225,0.79600316,0.6973884,0.6873289,0.871808,0.75641286,0.6299506,0.6973745,0.66650057,0.69249773,0.63692224,0.75959074,0.69794333,0.70861804,0.6233013,0.6868594,0.6498413,0.7642454,0.7916123,0.66634834,0.8076444,0.8037913,0.7879357,0.74756134,0.6709004,0.7640472,0.79600334,0.71549296,0.70889175,0.7943781,0.7019458,0.6667986,0.70245373,0.7178914,0.8084465,0.7610082,0.7771179,0.76967573,0.8326383,0.74490666,0.732615,0.7703982,0.6009959,0.6391145,0.6885078
